interval_begin;interval_end;interval_id;edge_CO2_abs;edge_CO2_normed;edge_CO2_perVeh;edge_CO_abs;edge_CO_normed;edge_CO_perVeh;edge_HC_abs;edge_HC_normed;edge_HC_perVeh;edge_NOx_abs;edge_NOx_normed;edge_NOx_perVeh;edge_PMx_abs;edge_PMx_normed;edge_PMx_perVeh;edge_electricity_abs;edge_electricity_normed;edge_electricity_perVeh;edge_fuel_abs;edge_fuel_normed;edge_fuel_perVeh;edge_id;edge_sampledSeconds;edge_traveltime
0.00;3000.00;806271971;3888982.689795;37904.314715;23963.591353;43241.736535;421.459420;266.452023;418.446227;4.078423;2.578431;1492.090635;14.542794;9.194140;99.843083;0.973129;0.615225;0;0;0;1671.397266;16.290422;10.299012;-130908064#3;983.77;6.06
0.00;3000.00;806271971;1228534.923935;45557.537352;6752.422835;15877.061554;588.766189;87.265434;154.320904;5.722654;0.848197;471.216804;17.474047;2.589959;33.731325;1.250853;0.185398;0;0;0;527.969976;19.578615;2.901893;-130908064#4;323.34;1.78
0.00;3000.00;806271971;5714968.699650;40402.747965;33869.172989;75793.366522;535.831506;449.181575;935.150243;6.611172;5.542072;2143.881831;15.156464;12.705495;182.615869;1.291028;1.082254;0;0;0;2455.687870;17.360819;14.553381;-130908064#5;1493.94;8.85
0.00;3000.00;806271971;3131091.561739;49924.393756;18465.615669;47974.740225;764.944038;282.931079;683.353175;10.895878;4.030076;1188.563917;18.951325;7.009557;112.074669;1.787000;0.660960;0;0;0;1345.325580;21.450846;7.934059;-130908064#6;736.15;4.34
0.00;3000.00;806271971;8110654.086528;72169.545483;48890.504419;154193.868391;1372.035015;929.470783;2666.704153;23.728644;16.074722;2961.811544;26.354544;17.853611;419.845855;3.735837;2.530804;0;0;0;3483.406380;30.995756;20.997751;-130908064#7;1301.57;7.85
0.00;3000.00;806271971;1401723.494375;180673.275322;6027.993112;27015.801663;3482.165628;116.179166;366.865752;47.286670;1.577675;543.770027;70.088510;2.338437;59.939049;7.725764;0.257763;0;0;0;602.128635;77.610565;2.589403;-130908064#8;170.06;0.73
0.00;3000.00;806271971;1519744.608522;169330.875601;6899.131459;31272.571439;3484.409074;141.966999;436.448540;48.629364;1.981330;582.582817;64.911734;2.644731;65.367112;7.283244;0.296745;0;0;0;652.808242;72.736294;2.963531;-130908064#9;215.97;0.98
0.00;3000.00;806271971;3069470.436936;44377.885835;28973.892401;45652.495041;660.036073;430.931168;469.485782;6.787746;4.431654;1227.092442;17.741096;11.582990;95.466350;1.380236;0.901143;0;0;0;1319.026080;19.070257;12.450786;-130908153#0;489.35;4.62
0.00;3000.00;806271971;2776090.917641;78273.240159;24378.297546;47079.567804;1327.431423;413.430160;467.479874;13.180824;4.105184;1133.082642;31.947819;9.950188;84.144896;2.372506;0.738920;0;0;0;1192.954253;33.635928;10.475951;-130908153#1;363.66;3.19
0.00;3000.00;806271971;1264395.369317;38795.050963;25702.106730;21565.403782;661.684596;438.372619;128.452651;3.941273;2.611132;541.661076;16.619619;11.010663;25.638048;0.786644;0.521160;0;0;0;543.505905;16.676223;11.048164;-130908153#10;181.15;3.68
