interval_begin;interval_end;interval_id;edge_CO2_abs;edge_CO2_normed;edge_CO2_perVeh;edge_CO_abs;edge_CO_normed;edge_CO_perVeh;edge_HC_abs;edge_HC_normed;edge_HC_perVeh;edge_NOx_abs;edge_NOx_normed;edge_NOx_perVeh;edge_PMx_abs;edge_PMx_normed;edge_PMx_perVeh;edge_electricity_abs;edge_electricity_normed;edge_electricity_perVeh;edge_fuel_abs;edge_fuel_normed;edge_fuel_perVeh;edge_id;edge_sampledSeconds;edge_traveltime
0.00;3000.00;806271971;168782.717239;5372.394183;19459.764637;3296.984705;104.943810;380.125095;19.007864;0.605025;2.191507;71.684692;2.281741;8.264870;3.284063;0.104533;0.378635;0;0;0;72.552533;2.309364;8.364928;-6055023#3;39.70;4.58
0.00;3000.00;806271971;68678.259185;657.942767;16858.500398;636.306293;6.095861;156.194551;4.487728;0.042993;1.101606;26.048432;0.249546;6.394127;0.978337;0.009373;0.240153;0;0;0;29.521899;0.282822;7.246761;-6055235#0;41.67;10.23
0.00;3000.00;806271971;135558.960609;5436.856709;12076.769150;2564.731570;102.863566;228.488556;14.857633;0.595894;1.323647;56.678828;2.273215;5.049442;2.528939;0.101428;0.225300;0;0;0;58.271161;2.337079;5.191301;-6055235#1;40.41;3.60
0.00;3000.00;806271971;506927.898039;13627.094033;11676.093425;22977.562711;617.676417;529.243251;116.483095;3.131266;2.682960;224.009039;6.021748;5.159610;11.235411;0.302027;0.258786;0;0;0;217.915915;5.857955;5.019267;-6055235#2;1150.79;26.51
0.00;3000.00;806271971;458262.933627;12025.268322;9997.358996;8007.848020;210.133777;174.697375;47.330359;1.241995;1.032548;193.485483;5.077249;4.221035;8.825256;0.231583;0.192530;0;0;0;196.987194;5.169137;4.297427;-6055235#3;325.00;7.09
0.00;3000.00;806271971;600139.366208;2704.955076;59149.986064;7877.122584;35.503858;776.372485;49.846937;0.224671;4.912935;240.034343;1.081886;23.657885;10.130473;0.045660;0.998464;0;0;0;257.974023;1.162743;25.426027;-6055573#0;226.51;22.33
0.00;3000.00;806271971;151188.048900;6702.093043;10062.846952;3800.111540;168.457106;252.929654;20.852473;0.924380;1.387909;65.310078;2.895164;4.346940;3.055637;0.135455;0.203379;0;0;0;64.989841;2.880968;4.325625;-6055573#1;66.78;4.44
0.00;3000.00;806271971;180351.683861;4254.413616;11884.362494;2976.000184;70.202481;196.104989;17.763348;0.419029;1.170524;72.942805;1.720687;4.806602;3.066196;0.072330;0.202049;0;0;0;77.525833;1.828799;5.108603;-6055573#10;79.04;5.21
0.00;3000.00;806271971;373902.601940;6204.994086;27038.789862;6193.726847;102.786229;447.899741;37.041411;0.614710;2.678652;156.315977;2.594097;11.304000;7.030899;0.116679;0.508440;0;0;0;160.724390;2.667256;11.622794;-6055573#11;95.89;6.93
0.00;3000.00;806271971;727396.732959;126871.523191;13562.512797;40201.401953;7011.872434;749.566232;200.143577;34.908763;3.731732;329.877077;57.536700;6.150649;17.528729;3.057337;0.326828;0;0;0;312.694187;54.539684;5.830269;-6055573#12;340.39;6.35
0.00;3000.00;806271971;525892.022941;16353.211390;15075.266616;14485.975555;450.457908;415.256239;78.309298;2.435117;2.244821;223.038279;6.935629;6.393635;10.489629;0.326187;0.300697;0;0;0;226.062091;7.029658;6.480316;-6055573#13;202.25;5.80
0.00;3000.00;806271971;471832.849375;13073.179849;16570.537519;8079.589745;223.863027;283.751217;48.006869;1.330137;1.685978;198.934219;5.511916;6.986472;9.151137;0.253553;0.321383;0;0;0;202.820140;5.619584;7.122944;-6055573#15;111.42;3.91
0.00;3000.00;806271971;148640.747130;18835.152751;4363.706521;3000.221958;380.175961;88.078729;17.171501;2.175903;0.504111;62.858073;7.965120;1.845350;2.859632;0.362361;0.083951;0;0;0;63.894493;8.096451;1.875776;-6055573#16;37.28;1.09
0.00;3000.00;806271971;83925.397685;30426.126049;1960.444641;1767.708317;640.861021;41.292557;10.037327;3.638910;0.234466;35.628692;12.916746;0.832264;1.651076;0.598577;0.038568;0;0;0;36.076066;13.078936;0.842714;-6055573#17;16.83;0.39
0.00;3000.00;806271971;394405.539659;16759.442195;21174.468744;7648.421273;325.003737;410.621152;44.216082;1.878870;2.373831;169.971900;7.222602;9.125289;7.980382;0.339110;0.428443;0;0;0;169.537652;7.204150;9.101976;-6055573#18;61.44;3.30
0.00;3000.00;806271971;51251.813294;307510.879763;157.012136;1660.629945;9963.779669;5.087411;8.762408;52.574447;0.026844;22.339167;134.035003;0.068437;1.053755;6.322532;0.003228;0;0;0;22.031438;132.188627;0.067494;-6055573#19;15.47;0.05
0.00;3000.00;806271971;429544.722079;3109.826042;38071.237081;4863.873606;35.213565;431.092912;32.137272;0.232668;2.848378;169.252732;1.225359;15.001141;7.017040;0.050802;0.621931;0;0;0;184.642546;1.336779;16.365165;-6055573#2;141.51;12.54
0.00;3000.00;806271971;162832.404108;8829.592631;9751.230787;3476.248312;188.499683;208.175392;19.678415;1.067063;1.178443;69.438952;3.765330;4.158357;3.197424;0.173380;0.191478;0;0;0;69.994945;3.795478;4.191653;-6055573#3;47.49;2.84
0.00;3000.00;806271971;38226.355550;9636.896357;1942.122001;1082.747875;272.961649;55.009912;5.827384;1.469088;0.296065;16.410281;4.137046;0.833738;0.761704;0.192026;0.038699;0;0;0;16.432143;4.142557;0.834849;-6055573#4;13.48;0.68
0.00;3000.00;806271971;341076.914505;2267.672987;41841.791650;4395.529178;29.223974;539.223877;27.969521;0.185957;3.431176;135.787429;0.902792;16.657795;5.681840;0.037776;0.697023;0;0;0;146.614316;0.974775;17.985989;-6055573#5;119.76;14.69
0.00;3000.00;806271971;1521129.854103;99096.407433;19142.990211;7343.507686;478.404409;92.415973;615.456297;40.094873;7.745344;11516.509337;750.261195;144.932022;288.870176;18.818904;3.635350;0;0;0;649.221154;42.294538;8.170265;-6055573#6;942.17;11.86
0.00;3000.00;806271971;249060.935562;8818.917754;10405.604767;5249.285802;185.870256;219.311765;29.710481;1.052009;1.241285;104.567663;3.702602;4.368769;4.681273;0.165758;0.195581;0;0;0;107.061323;3.790900;4.472953;-6055573#7;109.55;4.58
0.00;3000.00;806271971;295068.732749;7270.687460;13573.105965;4796.664448;118.192964;220.645658;28.775150;0.709039;1.323651;120.679854;2.973631;5.551250;5.223757;0.128717;0.240292;0;0;0;126.837635;3.125363;5.834507;-6055573#8;100.30;4.61
0.00;3000.00;806271971;256108.064257;9179.500511;13481.635617;4646.713344;166.548865;244.604934;27.213758;0.975403;1.432544;107.788184;3.863376;5.674015;4.888353;0.175210;0.257325;0;0;0;110.089875;3.945874;5.795177;-6055573#9;65.37;3.44
0.00;3000.00;806271971;127409.425998;20412.725126;5877.923852;3083.648408;494.042469;142.261457;17.050927;2.731791;0.786630;55.137482;8.833776;2.543720;2.573573;0.412322;0.118730;0;0;0;54.768231;8.774616;2.526685;-6055574#0;26.66;1.23
0.00;3000.00;806271971;134447.604068;7809.154157;13398.043191;3255.986351;189.118278;324.467260;17.990981;1.044975;1.792847;57.776836;3.355867;5.757608;2.657176;0.154337;0.264794;0;0;0;57.793757;3.356849;5.759294;-6055574#1;33.62;3.35
0.00;3000.00;806271971;73320.109483;264.629847;73342.168605;1189.134594;4.291872;1189.492358;7.118545;0.025693;7.120687;29.403286;0.106124;29.412132;1.201785;0.004338;1.202146;0;0;0;31.517371;0.113754;31.526854;-6055574#2;31.57;31.58
0.00;3000.00;806271971;41015.945869;593.573746;41065.470073;833.208100;12.058004;834.214147;4.767637;0.068996;4.773393;17.567747;0.254237;17.588959;0.818698;0.011848;0.819686;0;0;0;17.631010;0.255152;17.652299;-6055575;10.41;10.42
0.00;3000.00;806271971;148308.849025;5728.053390;20300.259656;4065.897466;157.034984;556.533038;22.005845;0.849920;3.012122;64.218399;2.480273;8.790104;3.008495;0.116195;0.411798;0;0;0;63.752453;2.462277;8.726326;-6055576#0;42.45;5.81
0.00;3000.00;806271971;49304.843401;473.629620;23703.667787;473.756340;4.550973;227.761861;3.310632;0.031802;1.591611;19.135211;0.183816;9.199394;0.766962;0.007368;0.368723;0;0;0;21.193995;0.203593;10.189170;-6055576#1;19.58;9.41
0.00;3000.00;806271971;98795.723265;3735.188025;22104.724774;1900.149570;71.839303;425.142728;11.005446;0.416085;2.462377;42.465534;1.605502;9.501312;1.995859;0.075458;0.446557;0;0;0;42.467951;1.605594;9.501852;-6055576#2;16.11;3.60
0.00;3000.00;806271971;317371.787064;1711.360405;62925.799620;4861.037204;26.212118;963.805434;29.589539;0.159555;5.866764;128.987852;0.695540;25.574623;5.577341;0.030075;1.105828;0;0;0;136.424642;0.735641;27.049127;-6055824#0;101.73;20.17
0.00;3000.00;806271971;216394.961234;1714.358972;42449.452539;3715.234958;29.433432;728.804817;22.044576;0.174645;4.324408;90.383453;0.716050;17.730210;4.095428;0.032445;0.803386;0;0;0;93.018837;0.736929;18.247184;-6055824#1;72.27;14.18
0.00;3000.00;806271971;213057.554864;6966.459560;21720.034065;4420.799421;144.549300;450.675941;25.195729;0.823839;2.568565;91.910593;3.005251;9.369774;4.324503;0.141401;0.440859;0;0;0;91.584329;2.994583;9.336514;-6055824#2;52.33;5.33
0.00;3000.00;806271971;223954.947954;1485.440734;54859.228768;3336.989580;22.133471;817.417416;20.477392;0.135822;5.016071;91.645480;0.607863;22.449160;4.031313;0.026739;0.987496;0;0;0;96.268487;0.638526;23.581595;-6055827;64.81;15.88
0.00;3000.00;806271971;2424239.782025;89099.165036;70260.022976;8928.733548;328.161723;258.775155;918.388606;33.753946;26.617006;19084.777085;701.431317;553.120564;454.535710;16.705753;13.173486;0;0;0;1034.137864;38.008130;29.971685;-6056686#0;263.50;7.64
0.00;3000.00;806271971;73664.128369;20996.901198;3253.321750;2046.751218;583.397022;90.393254;11.053521;3.150647;0.488171;31.966476;9.111585;1.411776;1.498353;0.427084;0.066174;0;0;0;31.665479;9.025790;1.398482;-6056686#1;18.67;0.82
0.00;3000.00;806271971;219627.467104;10093.947167;8692.325375;3890.916707;178.824207;153.993098;22.842818;1.049842;0.904064;90.806076;4.173393;3.593885;4.001255;0.183895;0.158360;0;0;0;94.408676;4.338966;3.736468;-6056686#10;68.54;2.71
0.00;3000.00;806271971;176726.989781;7257.781921;3549.847145;2790.180060;114.586450;56.045275;16.845414;0.691803;0.338367;71.383117;2.931545;1.433845;3.030669;0.124463;0.060876;0;0;0;75.967605;3.119819;1.525932;-6056686#11;213.51;4.29
0.00;3000.00;806271971;88522.833099;5541.335405;1769.146183;1273.062805;79.690942;25.442410;7.837341;0.490600;0.156631;35.415107;2.216908;0.707778;1.474770;0.092317;0.029474;0;0;0;38.052255;2.381988;0.760482;-6056686#12;138.24;2.76
0.00;3000.00;806271971;74440.333579;3475.813241;3462.027819;549.708593;25.667327;25.565528;4.125071;0.192610;0.191846;27.043421;1.262728;1.257720;0.935712;0.043691;0.043518;0;0;0;31.998867;1.494111;1.488185;-6056686#13;45.42;2.11
0.00;3000.00;806271971;119196.453228;6549.255672;4896.089032;1606.367293;88.261939;65.982813;10.047591;0.552065;0.412713;47.165160;2.591492;1.937346;1.949220;0.107100;0.080066;0;0;0;51.237550;2.815250;2.104623;-6056686#15;45.76;1.88
0.00;3000.00;806271971;136613.043799;7866.394077;4025.462424;2406.120855;138.548226;70.899153;14.136123;0.813980;0.416537;55.076681;3.171402;1.622899;2.331790;0.134268;0.068709;0;0;0;58.724514;3.381450;1.730386;-6056686#16;77.72;2.29
0.00;3000.00;806271971;434438.630975;17476.579188;14310.501957;6480.343600;260.690993;213.463912;39.858411;1.603423;1.312945;182.385358;7.336991;6.007813;8.362164;0.336393;0.275451;0;0;0;186.745329;7.512383;6.151431;-6056686#17;79.86;2.63
0.00;3000.00;806271971;734227.620312;8607.592266;27088.025066;12826.910275;150.374095;473.226092;75.547332;0.885666;2.787185;301.382705;3.533209;11.118980;13.157434;0.154249;0.485420;0;0;0;315.614057;3.700048;11.644021;-6056686#18;307.27;11.34
0.00;3000.00;806271971;439554.839282;5352.809084;29986.108209;6458.348707;78.648452;440.583804;39.659188;0.482961;2.705521;179.414574;2.184874;12.239530;7.784988;0.094804;0.531086;0;0;0;188.945560;2.300940;12.889727;-6056686#19;125.43;8.56
0.00;3000.00;806271971;436809.191449;3109.699987;53619.013757;7140.601758;50.834849;876.520072;42.747312;0.304324;5.247300;180.104734;1.282188;22.108139;7.985006;0.056846;0.980172;0;0;0;187.765547;1.336727;23.048516;-6056686#2;135.15;16.59
0.00;3000.00;806271971;313973.648863;4389.704982;10146.126049;4826.273137;67.476730;155.962055;29.353096;0.410389;0.948552;129.621884;1.812260;4.188759;5.787806;0.080920;0.187034;0;0;0;134.963492;1.886942;4.361374;-6056686#20;413.28;13.36
0.00;3000.00;806271971;95285.883898;1326.639525;22834.594709;1433.539799;19.958786;343.537773;8.751499;0.121845;2.097235;38.198444;0.531827;9.153990;1.588773;0.022120;0.380738;0;0;0;40.959458;0.570267;9.815647;-6056686#21;31.89;7.64
0.00;3000.00;806271971;245289.382904;501.042197;122665.571765;2787.767611;5.694454;1394.121115;18.288925;0.037358;9.146020;95.665127;0.195411;47.840707;3.933231;0.008034;1.966950;0;0;0;105.439365;0.215377;52.728658;-6056686#22;87.57;43.79
0.00;3000.00;806271971;27070.570050;9696.920615;2031.897174;851.335299;304.955928;63.900604;4.509988;1.615518;0.338516;11.623907;4.163788;0.872482;0.542069;0.194174;0.040687;0;0;0;11.636740;4.168384;0.873445;-6056686#3;10.36;0.78
0.00;3000.00;806271971;146439.581810;5114.304371;17061.322954;3073.610719;107.343797;358.098982;17.457006;0.609674;2.033874;62.348191;2.177469;7.264038;2.862962;0.099987;0.333557;0;0;0;62.948322;2.198428;7.333957;-6056686#4;40.41;4.71
0.00;3000.00;806271971;22199.827862;266397.934346;39.966869;597.654195;7171.850335;1.075971;3.242694;38.912326;0.005838;9.521249;114.254991;0.017141;0.439618;5.275420;0.000791;0;0;0;9.542889;114.514666;0.017180;-6056686#5;7.77;0.01
0.00;3000.00;806271971;83078.803298;3119.354317;7237.428362;1686.364860;63.317830;146.908049;9.635824;0.361796;0.839427;35.055232;1.316216;3.053844;1.578568;0.059270;0.137517;0;0;0;35.712166;1.340882;3.111073;-6056686#6;45.22;3.94
0.00;3000.00;806271971;46440.252440;2615.124492;4271.404806;748.678675;42.159287;68.860730;4.487068;0.252674;0.412704;18.593587;1.047034;1.710170;0.782182;0.044046;0.071942;0;0;0;19.962780;1.124136;1.836104;-6056686#7;19.68;1.81
0.00;3000.00;806271971;203741.559631;4416.363287;17252.711608;3167.237797;68.653998;268.199774;19.193327;0.416040;1.625279;83.430523;1.808465;7.064846;3.645319;0.079017;0.308683;0;0;0;87.579752;1.898405;7.416200;-6056686#8;63.56;5.38
0.00;3000.00;806271971;103152.760756;4971.217386;5154.620482;1863.309955;89.798070;93.110990;10.880061;0.524340;0.543685;42.177899;2.032670;2.107661;1.816428;0.087539;0.090768;0;0;0;44.341197;2.136925;2.215763;-6056686#9;56.82;2.84
0.00;3000.00;806271971;936639.990850;30052.620027;50014.756793;48948.174793;1570.529673;2613.737489;244.893571;7.857548;13.076841;421.995479;13.539962;22.533739;22.152345;0.710770;1.182892;0;0;0;402.642168;12.919000;21.500310;-6056869#0;435.98;23.28
0.00;3000.00;806271971;170074.607195;5229.042496;12787.902561;2926.875538;89.988487;220.071649;17.312524;0.532284;1.301728;70.515057;2.168026;5.302024;3.131629;0.096284;0.235467;0;0;0;73.107850;2.247743;5.496976;-6056869#1;48.13;3.62
0.00;3000.00;806271971;588986.378941;3883.640061;52330.416821;7854.894563;51.793359;697.893740;49.655584;0.327417;4.411812;238.620978;1.573412;21.201059;10.306886;0.067961;0.915749;0;0;0;253.179333;1.669406;22.494544;-6056869#2;167.40;14.87
0.00;3000.00;806271971;198643.519252;2620.338827;21171.606090;3054.880685;40.297426;325.591949;18.542896;0.244602;1.976319;80.315481;1.059455;8.560097;3.421368;0.045132;0.364652;0;0;0;85.388516;1.126374;9.100785;-6056869#3;82.70;8.81
0.00;3000.00;806271971;4305.818392;1604.652817;240.958207;23.203328;8.647203;1.298483;0.202403;0.075430;0.011327;1.490886;0.555610;0.083432;0.042003;0.015653;0.002351;0;0;0;1.850908;0.689779;0.103579;-6056869#4;4.49;0.25
0.00;3000.00;806271971;185856.377397;4945.180773;16730.783674;2554.871051;67.978831;229.989390;16.027657;0.426456;1.442809;76.500544;2.035491;6.886576;3.395242;0.090339;0.305640;0;0;0;79.891296;2.125711;7.191811;-6056869#5;45.72;4.12
0.00;3000.00;806271971;77307.085386;1291.500800;37378.621050;1440.061369;24.057826;696.281692;8.397089;0.140283;4.060063;32.956409;0.550573;15.934699;1.537382;0.025684;0.743337;0;0;0;33.230937;0.555160;16.067435;-6056869#6;16.47;7.96
0.00;3000.00;806271971;61487.788545;4355.687500;15463.229483;1891.437191;133.986106;475.667251;10.059694;0.712611;2.529858;26.910260;1.906276;6.767515;1.281646;0.090790;0.322314;0;0;0;26.431428;1.872356;6.647096;-6056869#7;16.04;4.03
0.00;3000.00;806271971;104890.375311;949.735534;52484.789851;2017.140497;18.264307;1009.331836;11.646404;0.105453;5.827599;43.476859;0.393664;21.754845;1.908252;0.017278;0.954847;0;0;0;45.088123;0.408253;22.561085;-6056877;31.33;15.68
0.00;3000.00;806271971;20846.272365;3528.283052;3274.483382;444.087618;75.162926;69.756237;2.511968;0.425157;0.394574;8.866583;1.500691;1.392742;0.397738;0.067318;0.062476;0;0;0;8.960966;1.516666;1.407567;-6056891#0;6.90;1.08
0.00;3000.00;806271971;125958.770292;4441.684524;7321.508161;2567.204556;90.527343;149.221917;14.649756;0.516594;0.851535;53.092894;1.872215;3.086090;2.367340;0.083480;0.137605;0;0;0;54.144539;1.909299;3.147218;-6056891#1;69.84;4.06
0.00;3000.00;806271971;362859.264067;4539.997048;19268.196977;4421.293055;55.318024;234.775170;28.564639;0.357393;1.516811;142.238110;1.779645;7.552989;5.748680;0.071926;0.305261;0;0;0;155.977881;1.951553;8.282585;-6056891#10;149.78;7.95
0.00;3000.00;806271971;616008.600444;17182.945619;24598.234436;11278.472556;314.601745;450.367920;66.037083;1.842039;2.636969;263.756726;7.357231;10.532239;12.360537;0.344785;0.493577;0;0;0;264.794790;7.386187;10.573691;-6056891#11;118.84;4.75
0.00;3000.00;806271971;296526.315586;7238.233904;14236.413925;5652.110472;137.968523;271.361360;32.703107;0.798286;1.570097;123.589974;3.016842;5.933632;5.471061;0.133549;0.262669;0;0;0;127.464469;3.111419;6.119649;-6056891#12;122.92;5.90
0.00;3000.00;806271971;459118.287711;12572.842201;11582.596664;10293.832210;281.894082;259.691913;57.760503;1.581757;1.457177;196.250477;5.374271;4.950990;9.209956;0.252212;0.232348;0;0;0;197.356251;5.404553;4.978887;-6056891#13;809.08;20.41
0.00;3000.00;806271971;289022.770205;6803.203693;15772.265408;5521.347032;129.965014;301.305502;31.936833;0.751750;1.742825;120.462590;2.835526;6.573766;5.341640;0.125735;0.291499;0;0;0;124.239007;2.924418;6.779848;-6056891#14;106.02;5.79
0.00;3000.00;806271971;354567.513247;2851.176144;26525.153025;4051.554363;32.579677;303.096295;26.620644;0.214064;1.991487;136.824947;1.100248;10.235858;5.279913;0.042457;0.394990;0;0;0;152.413889;1.225603;11.402065;-6056891#15;168.48;12.60
0.00;3000.00;806271971;121025.235610;7032.943474;6244.805386;2231.991627;129.704114;115.168983;12.980104;0.754292;0.669763;49.892642;2.899330;2.574420;2.182199;0.126811;0.112600;0;0;0;52.023804;3.023175;2.684387;-6056891#16;42.48;2.19
0.00;3000.00;806271971;111169.890464;8662.588867;4097.376514;1935.185321;150.793661;71.324914;11.387196;0.887314;0.419697;45.171333;3.519844;1.664875;1.935035;0.150782;0.071319;0;0;0;47.787422;3.723695;1.761296;-6056891#17;46.70;1.72
0.00;3000.00;806271971;194890.137535;19029.142802;5497.511471;4194.404434;409.543151;118.316847;23.704833;2.314548;0.668672;82.635752;8.068584;2.331011;3.811722;0.372178;0.107522;0;0;0;83.775335;8.179854;2.363156;-6056891#18;66.95;1.89
0.00;3000.00;806271971;1096168.355668;28884.541651;41988.033766;53633.706801;1413.272906;2054.405129;269.974474;7.113952;10.341201;489.066017;12.887115;18.733364;25.280502;0.666153;0.968354;0;0;0;471.218041;12.416813;18.049708;-6056891#19;510.53;19.56
0.00;3000.00;806271971;30544.310455;183265.862728;55.738050;563.203885;3379.223311;1.027749;3.279573;19.677439;0.005985;12.541689;75.250135;0.022886;0.541014;3.246082;0.000987;0;0;0;13.129766;78.778595;0.023960;-6056891#20;11.88;0.02
0.00;3000.00;806271971;39187.385368;14380.691878;717.203505;976.832740;358.470730;17.877893;5.354781;1.965057;0.098003;16.280961;5.974664;0.297972;0.708332;0.259938;0.012964;0;0;0;16.845259;6.181747;0.308300;-6056891#21;20.93;0.38
0.00;3000.00;806271971;122645.063455;4862.044141;5301.250994;1538.631261;60.996284;66.506309;9.845015;0.390288;0.425544;48.225254;1.911804;2.084504;1.965870;0.077933;0.084973;0;0;0;52.719936;2.089988;2.278784;-6056891#22;60.32;2.61
0.00;3000.00;806271971;670515.461124;18548.145536;21884.045852;12153.154121;336.186836;396.650335;71.229647;1.970391;2.324768;283.442382;7.840730;9.250892;12.971608;0.358827;0.423363;0;0;0;288.225559;7.973045;9.407004;-6056891#23;147.52;4.81
0.00;3000.00;806271971;85149.929281;2411.040942;7616.407773;947.365555;26.824886;84.739030;6.275242;0.177685;0.561302;33.086037;0.936839;2.959448;1.312529;0.037165;0.117402;0;0;0;36.602342;1.036404;3.273971;-6056891#24;39.53;3.54
0.00;3000.00;806271971;607719.326033;4242.862411;37215.943801;7375.138324;51.490377;451.643911;47.716785;0.333140;2.922114;238.537788;1.665379;14.607745;9.673075;0.067534;0.592367;0;0;0;261.232790;1.823827;15.997557;-6056891#25;231.93;14.20
0.00;3000.00;806271971;357766.924692;18723.083717;13790.760252;7198.525884;376.721808;277.479940;41.282408;2.160440;1.591304;154.076334;8.063306;5.939145;7.216655;0.377671;0.278179;0;0;0;153.788571;8.048246;5.928053;-6056891#26;82.12;3.17
0.00;3000.00;806271971;346254.842632;3849.058001;23842.212885;4773.034540;53.058281;328.658813;29.765148;0.330877;2.049551;138.405812;1.538555;9.530266;5.792828;0.064395;0.398879;0;0;0;148.840265;1.654547;10.248756;-6056891#3;131.91;9.08
0.00;3000.00;806271971;325409.563120;10410.329932;16111.559617;5670.263305;181.400052;280.744009;33.533571;1.072788;1.660302;137.574687;4.401216;6.811548;6.287811;0.201156;0.311320;0;0;0;139.879288;4.474944;6.925652;-6056891#4;81.85;4.05
0.00;3000.00;806271971;117193.598319;3843.463186;9478.798741;1946.600783;63.840419;157.444070;11.620747;0.381112;0.939904;48.433871;1.588430;3.917406;2.141661;0.070238;0.173221;0;0;0;50.376522;1.652141;4.074531;-6056891#5;49.39;3.99
0.00;3000.00;806271971;80664.227690;9192.504580;4020.370216;1885.733773;214.898436;93.986493;10.461318;1.192173;0.521401;33.734998;3.844444;1.681380;1.525029;0.173792;0.076009;0;0;0;34.674485;3.951508;1.728204;-6056891#6;30.13;1.50
0.00;3000.00;806271971;236398.369867;11659.599007;12528.475078;4459.373593;219.944444;236.334755;25.926886;1.278761;1.374055;101.086169;4.985754;5.357294;4.706810;0.232148;0.249448;0;0;0;101.617337;5.011953;5.385444;-6056891#7;55.91;2.96
0.00;3000.00;806271971;91979.916983;4860.233394;6969.617012;2113.661285;111.686197;160.158980;11.805829;0.623822;0.894566;39.834169;2.104844;3.018364;1.877251;0.099194;0.142245;0;0;0;39.538382;2.089214;2.995952;-6056891#8;43.06;3.26
0.00;3000.00;806271971;31005.571568;3361.037568;1544.792448;426.415304;46.223881;21.245315;2.651799;0.287458;0.132121;11.674650;1.265545;0.581667;0.424904;0.046060;0.021170;0;0;0;13.328135;1.444784;0.664048;-6056891#9;24.71;1.23
0.00;3000.00;806271971;200678.429981;17693.910064;5745.016592;4617.124884;407.094038;132.178925;25.745969;2.270034;0.737055;85.923430;7.575909;2.459814;3.917288;0.345389;0.112144;0;0;0;86.263661;7.605907;2.469554;-6057280#0;73.96;2.12
0.00;3000.00;806271971;383815.491923;6541.380348;22739.255817;5951.384258;101.429642;352.591419;36.085660;0.615009;2.137905;157.820923;2.689747;9.350145;6.950318;0.118454;0.411774;0;0;0;164.985652;2.811856;9.774621;-6057280#1;104.37;6.18
0.00;3000.00;806271971;271728.057324;10789.995658;17187.035649;5521.575822;219.255162;349.244467;31.582471;1.254102;1.997619;115.998955;4.606180;7.337035;5.368734;0.213186;0.339577;0;0;0;116.804421;4.638164;7.387981;-6057280#2;59.02;3.73
0.00;3000.00;806271971;3587756.452628;70567.247060;93040.128365;9373.297768;184.362520;243.074701;1007.439509;19.815234;26.125603;25786.902682;507.200184;668.723412;550.805196;10.833736;14.283853;0;0;0;1530.912602;30.111377;39.700662;-6057280#3;263.25;6.83
0.00;3000.00;806271971;77216.499139;4315.780110;5392.396033;1536.010305;85.850599;107.266918;8.780556;0.490762;0.613188;31.607468;1.766603;2.207300;1.359268;0.075972;0.094924;0;0;0;33.192365;1.855186;2.317981;-6057280#4;35.55;2.48
0.00;3000.00;806271971;130764.007100;6221.919450;9357.247359;2392.750936;113.850164;171.221140;13.969235;0.664674;0.999614;54.248764;2.581226;3.881948;2.396965;0.114051;0.171523;0;0;0;56.210023;2.674545;4.022293;-6057280#5;34.91;2.50
0.00;3000.00;806271971;336666.476707;9928.723815;17883.816395;9716.589347;286.554613;516.147915;52.161655;1.538314;2.770842;144.594447;4.264275;7.680897;6.787087;0.200160;0.360532;0;0;0;144.720961;4.268006;7.687617;-6057281#0;150.37;7.99
0.00;3000.00;806271971;144670.225324;6403.698650;10455.347112;2735.121237;121.067705;197.667778;15.836324;0.700981;1.144494;59.823541;2.648036;4.323460;2.629759;0.116404;0.190053;0;0;0;62.187842;2.752689;4.494328;-6057281#2;40.14;2.90
0.00;3000.00;806271971;149861.275000;5020.478224;12232.876511;2592.753174;86.859403;211.641262;15.341813;0.513964;1.252322;62.149742;2.082068;5.073159;2.766849;0.092692;0.225852;0;0;0;64.419005;2.158091;5.258395;-6057281#3;40.29;3.29
0.00;3000.00;806271971;107167.779475;4542.611634;9249.755600;1697.813720;71.966671;146.539959;10.210720;0.432810;0.881297;43.585470;1.847494;3.761904;1.872914;0.079389;0.161653;0;0;0;46.066921;1.952678;3.976081;-6057281#4;29.42;2.54
0.00;3000.00;806271971;212138.592282;9407.476376;17905.397090;3860.133949;171.181106;325.811680;22.633275;1.003693;1.910344;90.805060;4.026832;7.664332;4.254580;0.188673;0.359105;0;0;0;91.188961;4.043856;7.696735;-6057281#5;34.72;2.93
0.00;3000.00;806271971;104932.667562;1311.658345;20151.102392;1517.061637;18.963270;291.334101;9.301608;0.116270;1.786266;41.421604;0.517770;7.954539;1.681940;0.021024;0.322997;0;0;0;45.106274;0.563828;8.662137;-6057357#0;46.57;8.94
0.00;3000.00;806271971;138152.632110;5014.614596;15520.341231;2648.193794;96.123187;297.503353;15.340628;0.556829;1.723397;58.740499;2.132142;6.599024;2.727578;0.099005;0.306422;0;0;0;59.385875;2.155567;6.671527;-6057357#1;36.09;4.05
0.00;3000.00;806271971;706485.572894;14564.210402;5729.419106;13898.343695;286.514558;112.712048;79.892893;1.646993;0.647911;290.631284;5.991368;2.356946;13.054379;0.269116;0.105868;0;0;0;303.689839;6.260570;2.462848;-6057718;820.63;6.66
0.00;3000.00;806271971;196838.704525;1793.655140;48774.487259;3694.985722;33.669852;915.577221;21.479520;0.195728;5.322391;82.595314;0.752634;20.466219;3.745650;0.034132;0.928131;0;0;0;84.612661;0.771017;20.966096;-6057920;56.90;14.10
